timestamp,open,high,low,close,volume
1735715400000,93650.0,93660.6,93630.5,93650.0,18.842
1735715700000,93650.0,93700.4,93650.0,93700.2,19.214
1735716000000,93700.2,93735.8,93689.9,93711.9,19.385
1735716300000,93711.9,93760.1,93709.3,93759.7,48.402
1735716600000,93759.7,93766.0,93737.1,93737.1,23.82
1735716900000,93737.1,93782.9,93734.1,93753.8,39.857
1735717200000,93753.8,93753.8,93698.9,93715.3,54.88
1735717500000,93715.3,93721.0,93690.0,93690.0,35.475
1735717800000,93690.0,93748.3,93690.0,93745.4,18.65
1735718100000,93745.4,93745.4,93650.8,93660.8,32.248
1735718400000,93660.8,93697.0,93660.7,93695.4,19.824
1735718700000,93695.4,93735.4,93660.0,93700.3,67.238
1735719000000,93700.3,93720.2,93696.8,93711.9,39.861
1735719300000,93711.9,93720.1,93646.6,93646.6,75.592
1735719600000,93646.6,93657.8,93642.5,93643.0,75.949
1735719900000,93643.0,93643.3,93268.0,93407.8,2143.119
1735720200000,93407.8,93488.1,93364.8,93435.1,625.012
1735720500000,93435.1,93492.9,93399.8,93441.3,190.626
1735720800000,93441.3,93498.1,93441.3,93450.0,128.194
1735721100000,93450.0,93450.3,93317.8,93356.2,367.954
1735721400000,93356.2,93549.0,93356.1,93481.8,621.512
1735721700000,93481.8,93481.9,93398.4,93398.4,116.453
1735722000000,93398.4,93459.8,93398.3,93459.8,102.481
1735722300000,93459.8,93463.1,93327.5,93385.7,212.765
1735722600000,93385.7,93392.2,93200.0,93290.0,588.788
1735722900000,93290.0,93299.4,93165.0,93243.6,557.722
1735723200000,93243.6,93274.9,93076.7,93085.4,616.175
1735723500000,93085.4,93113.0,92852.8,93112.9,2147.791
1735723800000,93112.9,93264.0,93053.3,93180.1,886.019
1735724100000,93180.1,93180.1,93002.0,93063.2,459.837
1735724400000,93063.2,93091.0,92976.6,93074.6,523.341
1735724700000,93074.6,93214.4,93047.7,93190.8,555.591
1735725000000,93190.8,93396.0,93170.0,93361.6,1502.165
1735725300000,93361.6,93393.4,93330.9,93375.5,270.375
1735725600000,93375.5,93508.0,93310.7,93469.0,453.18
1735725900000,93469.0,93497.7,93421.0,93421.0,239.133
1735726200000,93421.0,93421.1,93328.5,93348.8,313.837
1735726500000,93348.8,93500.0,93348.5,93499.2,201.757
1735726800000,93499.2,93511.9,93459.8,93473.0,279.47
1735727100000,93473.0,93489.0,93370.2,93372.1,215.025
1735727400000,93372.1,93481.5,93370.0,93371.9,89.079
1735727700000,93371.9,93400.1,93337.8,93350.0,125.412
1735728000000,93350.0,93400.2,93252.0,93368.9,201.921
1735728300000,93368.9,93399.8,93316.1,93338.1,144.019
1735728600000,93338.1,93338.1,93279.9,93296.0,105.572
1735728900000,93296.0,93328.7,93262.7,93303.4,104.089
1735729200000,93303.4,93337.5,93170.5,93183.9,220.693
1735729500000,93183.9,93360.1,93160.0,93330.2,760.804
1735729800000,93330.2,93373.9,93272.0,93302.7,604.121
1735730100000,93302.7,93447.6,93302.7,93379.4,232.36
1735730400000,93379.4,93461.2,93359.8,93430.0,191.404
1735730700000,93430.0,93476.2,93402.0,93474.9,107.647
1735731000000,93474.9,93475.2,93399.6,93419.5,107.877
1735731300000,93419.5,93419.5,93373.7,93404.7,122.029
1735731600000,93404.7,93581.9,93392.5,93575.9,880.924
1735731900000,93575.9,93683.5,93500.0,93509.2,1183.737
1735732200000,93509.2,93515.3,93457.0,93457.6,230.945
1735732500000,93457.6,93457.6,93409.6,93421.9,110.138
1735732800000,93421.9,93481.0,93375.1,93473.1,159.284
1735733100000,93473.1,93493.8,93435.3,93454.3,152.452
1735733400000,93454.3,93454.6,93383.1,93419.7,112.926
1735733700000,93419.7,93550.2,93419.4,93523.8,213.426
1735734000000,93523.8,93822.7,93523.5,93749.9,676.286
1735734300000,93749.9,93944.8,93741.6,93855.0,1192.975
1735734600000,93855.0,93869.3,93777.2,93778.9,543.93
1735734900000,93778.9,93845.7,93722.1,93806.4,299.944
1735735200000,93806.4,93844.8,93745.0,93755.7,278.706
1735735500000,93755.7,93755.7,93631.6,93681.7,660.482
1735735800000,93681.7,93736.2,93662.5,93736.2,231.921
1735736100000,93736.2,93817.9,93736.2,93795.1,715.631
1735736400000,93795.1,93870.5,93735.3,93862.0,373.237
1735736700000,93862.0,93870.2,93650.0,93650.1,248.314
1735737000000,93650.1,93682.6,93619.8,93627.0,451.651
1735737300000,93627.0,93700.2,93582.4,93657.5,281.525
1735737600000,93657.5,93682.5,93570.0,93609.2,198.223
1735737900000,93609.2,93765.3,93602.4,93693.9,226.553
1735738200000,93693.9,93837.3,93689.7,93825.1,225.258
1735738500000,93825.1,93868.5,93739.9,93748.3,251.024
1735738800000,93748.3,93800.2,93697.4,93752.3,147.59
1735739100000,93752.3,93882.4,93726.3,93871.3,214.439
1735739400000,93871.3,93897.3,93813.6,93843.6,322.025
1735739700000,93843.6,94030.0,93843.6,93995.2,371.491
1735740000000,93995.2,94345.8,93995.2,94340.7,1661.041
1735740300000,94340.7,94420.0,94150.0,94240.0,2008.121
1735740600000,94240.0,94330.5,94190.1,94226.8,1790.567
1735740900000,94226.8,94276.7,94104.8,94163.9,667.752
1735741200000,94163.9,94187.0,94120.0,94142.7,380.389
1735741500000,94142.7,94142.7,93849.5,93884.5,1208.623
1735741800000,93884.5,93884.5,93623.2,93757.8,1264.467
1735742100000,93757.8,94107.9,93757.8,94032.7,1031.317
1735742400000,94032.7,94071.5,93907.9,93940.2,754.165
1735742700000,93940.2,94199.2,93874.6,94100.5,511.644
1735743000000,94100.5,94169.0,94050.0,94079.9,1228.282
1735743300000,94079.9,94159.1,94079.9,94147.4,2688.111
1735743600000,94147.4,94246.0,94085.0,94156.6,232.301
1735743900000,94156.6,94180.2,94040.4,94073.2,487.456
1735744200000,94073.2,94077.0,93870.0,93957.9,410.294
1735744500000,93957.9,94134.0,93912.3,94134.0,478.009
1735744800000,94134.0,94225.9,94109.0,94188.4,240.839
1735745100000,94188.4,94192.5,94102.5,94136.0,193.23
1735745400000,94136.0,94192.9,94079.3,94118.7,238.116
1735745700000,94118.7,94155.3,94066.0,94155.3,191.854
1735746000000,94155.3,94230.0,94118.8,94228.2,300.808
1735746300000,94228.2,94385.0,94216.6,94309.8,801.223
1735746600000,94309.8,94338.4,94250.0,94320.0,288.827
1735746900000,94320.0,94487.6,94275.0,94413.9,683.793
1735747200000,94413.9,94475.2,94273.1,94309.8,1328.178
1735747500000,94309.8,94424.1,94290.0,94395.5,540.119
1735747800000,94395.5,94395.5,94220.0,94255.8,329.513
1735748100000,94255.8,94255.8,94089.4,94098.4,346.878
1735748400000,94098.4,94198.2,94073.8,94163.3,404.813
1735748700000,94163.3,94221.7,94109.2,94137.9,889.43
1735749000000,94137.9,94146.1,94020.1,94089.3,282.578
1735749300000,94089.3,94180.2,94078.6,94134.1,197.125
1735749600000,94134.1,94134.1,93999.0,93999.3,180.875
1735749900000,93999.3,94037.6,93980.0,94004.3,459.759
1735750200000,94004.3,94027.0,93900.0,94000.0,1288.242
1735750500000,94000.0,94079.3,93966.5,94076.2,278.265
1735750800000,94076.2,94169.5,93975.0,93975.0,1128.309
1735751100000,93975.0,93996.9,93918.5,93940.2,134.501
1735751400000,93940.2,93940.2,93841.2,93851.3,186.938
1735751700000,93851.3,93909.3,93694.9,93788.0,832.167
1735752000000,93788.0,93930.3,93783.8,93919.2,639.595
1735752300000,93919.2,93983.7,93919.2,93958.9,74.513
1735752600000,93958.9,94014.0,93948.2,93996.3,72.316
1735752900000,93996.3,94085.7,93996.3,94059.5,42.141
1735753200000,94059.5,94059.6,93991.8,94001.4,48.27
1735753500000,94001.4,94015.6,93880.2,93903.9,194.577
1735753800000,93903.9,94133.0,93903.6,94106.3,224.206
1735754100000,94106.3,94180.2,94085.4,94122.0,235.661
1735754400000,94122.0,94149.8,94003.7,94019.4,88.397
1735754700000,94019.4,94019.7,93951.4,93982.1,95.135
1735755000000,93982.1,94017.5,93918.8,93991.9,862.856
1735755300000,93991.9,94118.2,93991.9,94117.6,214.9
1735755600000,94117.6,94200.0,94100.0,94157.6,2466.323
1735755900000,94157.6,94217.0,94143.8,94183.6,216.095
1735756200000,94183.6,94290.9,94183.6,94244.5,194.978
1735756500000,94244.5,94296.7,94169.4,94273.2,208.03
1735756800000,94273.2,94289.0,94201.2,94250.0,112.455
1735757100000,94250.0,94355.0,94249.9,94274.0,223.473
1735757400000,94274.0,94305.9,94211.9,94230.1,110.124
1735757700000,94230.1,94375.4,94218.6,94321.7,1079.839
1735758000000,94321.7,94360.8,94276.5,94340.2,282.719
1735758300000,94340.2,94340.2,94257.4,94282.4,81.668
1735758600000,94282.4,94388.1,94265.0,94340.2,196.44
1735758900000,94340.2,94340.2,94154.7,94237.5,189.598
1735759200000,94237.5,94279.5,94151.9,94211.2,141.881
1735759500000,94211.2,94250.1,94205.0,94249.4,60.34
1735759800000,94249.4,94251.0,94129.7,94184.7,72.173
1735760100000,94184.7,94376.9,94184.7,94329.8,140.776
1735760400000,94329.8,94440.4,94276.4,94428.6,100.37
1735760700000,94428.6,94818.7,94383.3,94725.3,2209.356
1735761000000,94725.3,94780.0,94588.0,94590.4,953.406
1735761300000,94590.4,94655.8,94520.7,94612.0,1244.142
1735761600000,94612.0,94778.0,94612.0,94761.3,224.411
1735761900000,94761.3,94778.0,94685.2,94693.8,208.038
1735762200000,94693.8,94704.5,94638.0,94683.4,151.638
1735762500000,94683.4,94830.1,94594.5,94603.5,351.964
1735762800000,94603.5,94650.8,94566.9,94598.9,172.772
1735763100000,94598.9,94719.6,94580.0,94679.9,66.818
1735763400000,94679.9,94785.4,94679.9,94681.2,468.36
1735763700000,94681.2,94743.6,94620.1,94627.4,152.789
1735764000000,94627.4,94761.2,94627.4,94727.1,117.273
1735764300000,94727.1,94850.6,94691.8,94827.8,115.348
1735764600000,94827.8,94840.2,94772.2,94828.1,253.113
1735764900000,94828.1,94837.3,94737.7,94767.5,174.799
1735765200000,94767.5,94889.9,94756.8,94870.5,217.211
1735765500000,94870.5,94870.5,94730.6,94732.8,893.962
1735765800000,94732.8,94770.0,94661.0,94743.1,185.163
1735766100000,94743.1,94789.7,94729.7,94760.1,61.762
1735766400000,94760.1,95164.0,94760.1,95047.6,1917.446
1735766700000,95047.6,95047.9,94920.0,94941.1,323.766
1735767000000,94941.1,94987.7,94754.1,94813.2,461.191
1735767300000,94813.2,94813.5,94705.4,94750.0,329.046
1735767600000,94750.0,94909.2,94750.0,94776.1,136.165
1735767900000,94776.1,94868.8,94772.0,94823.0,122.472
1735768200000,94823.0,94930.0,94821.9,94901.9,294.429
1735768500000,94901.9,94962.7,94856.6,94962.7,140.053
1735768800000,94962.7,94985.8,94824.6,94829.6,255.066
1735769100000,94829.6,94871.9,94664.9,94720.0,371.076
1735769400000,94720.0,94834.2,94710.5,94820.4,167.547
1735769700000,94820.4,94840.2,94750.0,94750.1,97.519
1735770000000,94750.1,94818.3,94750.0,94800.0,76.505
1735770300000,94800.0,94809.0,94706.0,94724.9,71.994
1735770600000,94724.9,94795.8,94724.9,94776.7,101.096
1735770900000,94776.7,94846.8,94776.7,94816.8,58.958
1735771200000,94816.8,94951.2,94816.5,94939.9,68.394
1735771500000,94939.9,94940.0,94878.7,94883.5,262.911
1735771800000,94883.5,94886.4,94822.1,94886.2,115.032
1735772100000,94886.2,94893.1,94765.0,94775.1,170.218
1735772400000,94775.1,94808.5,94660.2,94785.2,166.851
1735772700000,94785.2,94930.0,94778.2,94863.0,220.891
1735773000000,94863.0,94900.0,94801.7,94830.0,75.808
1735773300000,94830.0,94830.0,94661.1,94679.3,163.144
1735773600000,94679.3,94707.7,94628.1,94628.1,260.068
1735773900000,94628.1,94662.8,94576.6,94620.4,241.929
1735774200000,94620.4,94675.2,94594.6,94671.2,153.829
1735774500000,94671.2,94671.2,94522.1,94600.0,193.467
1735774800000,94600.0,94734.0,94599.9,94711.7,113.319
1735775100000,94711.7,94740.2,94615.2,94620.0,93.548
1735775400000,94620.0,94629.0,94575.0,94590.1,162.886
1735775700000,94590.1,94646.0,94568.2,94576.7,76.775
1735776000000,94576.7,94595.3,94445.9,94458.1,306.895
1735776300000,94458.1,94574.6,94442.2,94550.0,346.017
1735776600000,94550.0,94550.1,94449.6,94521.9,148.399
1735776900000,94521.9,94578.2,94378.0,94458.5,264.23
1735777200000,94458.5,94841.1,94409.0,94841.1,411.397
1735777500000,94841.1,95197.6,94832.0,94914.2,2356.59
1735777800000,94914.2,95122.7,94701.3,95038.9,627.067
1735778100000,95038.9,95171.1,94920.0,95099.9,732.127
1735778400000,95099.9,95138.0,94960.0,95100.5,282.896
1735778700000,95100.5,95348.6,94973.0,95315.0,1307.532
1735779000000,95315.0,95348.6,95221.8,95260.9,417.188
1735779300000,95260.9,95288.7,95039.2,95099.9,415.006
1735779600000,95099.9,95398.5,95099.9,95232.4,909.12
1735779900000,95232.4,95513.0,95218.3,95369.7,1573.623
1735780200000,95369.7,95369.7,95242.0,95326.3,368.89
1735780500000,95326.3,95407.7,95200.0,95226.3,262.351
1735780800000,95226.3,95255.4,95011.0,95054.2,512.839
1735781100000,95054.2,95155.2,95042.2,95064.6,739.809
1735781400000,95064.6,95064.6,94698.7,94784.8,933.053
1735781700000,94784.8,95010.2,94732.4,95009.2,459.028
1735782000000,95009.2,95033.3,94944.5,94988.5,240.264
1735782300000,94988.5,94988.5,94833.2,94888.3,198.882
1735782600000,94888.3,94965.9,94876.4,94931.8,132.167
1735782900000,94931.8,94946.7,94840.1,94846.8,102.709
1735783200000,94846.8,94877.7,94786.8,94865.1,134.28
1735783500000,94865.1,95035.0,94851.0,95029.7,168.184
1735783800000,95029.7,95110.0,95003.1,95005.0,213.078
1735784100000,95005.0,95006.3,94821.6,94888.4,174.93
1735784400000,94888.4,95038.2,94888.4,94964.8,123.356
1735784700000,94964.8,95135.2,94964.8,95012.3,859.043
1735785000000,95012.3,95012.3,94812.1,94914.9,167.184
1735785300000,94914.9,95122.2,94900.5,95054.8,1028.536
1735785600000,95054.8,95100.0,95008.5,95008.8,678.778
1735785900000,95008.8,95144.7,95008.8,95062.3,900.544
1735786200000,95062.3,95136.1,95055.3,95109.0,192.685
1735786500000,95109.0,95223.1,95109.0,95223.0,137.615
1735786800000,95223.0,95290.2,95083.1,95116.8,266.277
1735787100000,95116.8,95116.9,94971.4,94971.4,128.09
1735787400000,94971.4,95000.2,94943.0,94990.2,186.878
1735787700000,94990.2,95118.5,94989.9,95055.1,182.961
1735788000000,95055.1,95120.1,95055.1,95090.1,78.702
1735788300000,95090.1,95112.4,95057.7,95057.9,44.126
1735788600000,95057.9,95078.9,94952.7,94952.7,132.836
1735788900000,94952.7,95000.8,94940.0,94941.0,97.59
1735789200000,94941.0,94993.7,94908.5,94908.5,67.416
1735789500000,94908.5,94950.0,94900.0,94917.7,130.016
1735789800000,94917.7,95006.3,94915.3,94995.0,77.671
1735790100000,94995.0,95015.5,94987.6,95006.6,157.539
1735790400000,95006.6,95187.2,95002.8,95004.1,269.457
1735790700000,95004.1,95163.0,94971.3,95162.6,100.172
1735791000000,95162.6,95271.1,95134.6,95146.5,425.023
1735791300000,95146.5,95200.9,95084.4,95102.9,215.558
1735791600000,95102.9,95135.3,95041.7,95111.8,178.634
1735791900000,95111.8,95175.7,95111.5,95151.4,66.218
1735792200000,95151.4,95351.2,95151.4,95303.9,356.996
1735792500000,95303.9,95742.9,95303.9,95718.1,1474.519
1735792800000,95718.1,95961.7,95677.4,95795.8,2140.227
1735793100000,95795.8,96000.0,95795.7,95903.2,1088.321
1735793400000,95903.2,95974.3,95706.5,95773.7,720.533
1735793700000,95773.7,95795.0,95659.2,95698.6,471.027
1735794000000,95698.6,95716.4,95507.9,95516.4,992.912
1735794300000,95516.4,95529.2,95437.8,95490.1,630.459
1735794600000,95490.1,95550.2,95466.6,95466.6,264.512
1735794900000,95466.6,95600.5,95387.9,95583.2,823.742
1735795200000,95583.2,95686.4,95560.0,95605.6,408.871
1735795500000,95605.6,95786.3,95602.6,95745.6,320.634
1735795800000,95745.6,95746.0,95664.4,95684.2,188.293
1735796100000,95684.2,95743.4,95683.9,95725.0,189.629
1735796400000,95725.0,95767.2,95700.0,95763.8,107.377
1735796700000,95763.8,95766.1,95637.7,95679.5,142.438
1735797000000,95679.5,95689.4,95523.8,95625.9,209.505
1735797300000,95625.9,95626.2,95538.7,95579.8,124.706
1735797600000,95579.8,95670.6,95530.0,95652.1,151.19
1735797900000,95652.1,95691.8,95480.1,95502.9,424.008
1735798200000,95502.9,95544.5,95455.0,95524.5,381.535
1735798500000,95524.5,95524.5,95414.0,95436.0,192.654
1735798800000,95436.0,95474.4,95367.8,95456.8,332.999
1735799100000,95456.8,95500.2,95434.2,95434.2,199.979
1735799400000,95434.2,95500.0,95360.0,95487.6,249.402
1735799700000,95487.6,95598.9,95453.6,95553.0,169.959
1735800000000,95553.0,95579.7,95505.8,95523.5,278.928
1735800300000,95523.5,95565.1,95469.0,95469.0,98.283
1735800600000,95469.0,95539.3,95469.0,95505.3,118.892
1735800900000,95505.3,95605.0,95498.0,95569.0,133.703
1735801200000,95569.0,95640.9,95521.9,95522.1,201.174
1735801500000,95522.1,95672.7,95493.2,95670.4,285.839
1735801800000,95670.4,95718.0,95650.2,95690.6,215.604
1735802100000,95690.6,95761.5,95650.5,95720.1,140.034
1735802400000,95720.1,95828.5,95708.9,95819.9,312.545
1735802700000,95819.9,95820.0,95755.5,95756.3,252.245
1735803000000,95756.3,95831.5,95720.5,95809.6,179.678
1735803300000,95809.6,95880.1,95789.6,95855.1,876.598
1735803600000,95855.1,95872.6,95806.2,95831.6,357.581
1735803900000,95831.6,95831.6,95740.4,95785.3,164.321
1735804200000,95785.3,95803.0,95682.3,95738.7,235.833
1735804500000,95738.7,95850.3,95738.7,95815.5,1048.151
1735804800000,95815.5,95882.5,95810.0,95882.5,253.338
1735805100000,95882.5,95925.0,95821.3,95880.2,181.402
1735805400000,95880.2,96051.4,95863.7,95950.3,283.177
1735805700000,95950.3,95968.2,95813.8,95820.0,166.543
1735806000000,95820.0,95830.7,95683.9,95686.2,334.447
1735806300000,95686.2,95738.8,95631.5,95707.5,319.664
1735806600000,95707.5,95783.2,95608.9,95766.8,375.693
1735806900000,95766.8,95780.2,95738.0,95780.0,267.742
1735807200000,95780.0,95935.2,95779.8,95923.2,555.307
1735807500000,95923.2,96020.0,95909.5,96004.2,433.286
1735807800000,96004.2,96140.6,95956.2,96140.6,910.924
1735808100000,96140.6,96200.0,96069.2,96125.4,858.144
1735808400000,96125.4,96174.7,96029.6,96174.6,352.441
1735808700000,96174.6,96222.2,96106.3,96126.0,359.732
1735809000000,96126.0,96203.2,96111.1,96191.7,180.737
1735809300000,96191.7,96423.0,96191.7,96356.1,1385.598
1735809600000,96356.1,96430.0,96277.6,96405.9,1091.582
1735809900000,96405.9,96414.2,96312.3,96376.8,349.173
1735810200000,96376.8,96477.5,96317.6,96476.5,551.08
1735810500000,96476.5,96485.8,96356.5,96390.2,466.305
1735810800000,96390.2,96390.2,96328.0,96329.8,343.823
1735811100000,96329.8,96354.3,96245.8,96321.8,632.878
1735811400000,96321.8,96557.0,96321.8,96526.5,848.028
1735811700000,96526.5,96792.7,96500.0,96732.4,1601.485
1735812000000,96732.4,96779.3,96620.5,96631.5,688.533
1735812300000,96631.5,96686.1,96555.0,96605.4,359.124
1735812600000,96605.4,96680.2,96543.7,96583.3,271.198
1735812900000,96583.3,96695.7,96583.3,96684.1,587.48
1735813200000,96684.1,96738.1,96636.6,96677.1,285.761
1735813500000,96677.1,96738.0,96657.1,96679.4,277.39
1735813800000,96679.4,96708.3,96580.0,96700.0,227.252
1735814100000,96700.0,96746.9,96572.9,96657.5,274.25
1735814400000,96657.5,96657.8,96560.3,96592.6,246.42
1735814700000,96592.6,96667.6,96560.4,96586.2,124.803
1735815000000,96586.2,96592.9,96520.3,96572.6,321.36
1735815300000,96572.6,96709.0,96572.3,96693.9,283.102
1735815600000,96693.9,96708.0,96621.6,96674.9,234.862
1735815900000,96674.9,96867.5,96647.6,96817.6,784.584
1735816200000,96817.6,96840.2,96695.4,96733.0,455.577
1735816500000,96733.0,96733.0,96638.0,96678.6,235.473
1735816800000,96678.6,96678.6,96449.2,96472.4,399.692
1735817100000,96472.4,96618.7,96450.0,96529.7,509.242
1735817400000,96529.7,96610.9,96529.4,96560.3,180.239
1735817700000,96560.3,96679.2,96560.2,96678.9,179.896
1735818000000,96678.9,96700.4,96631.6,96646.6,174.916
1735818300000,96646.6,96779.9,96623.7,96737.3,219.942
1735818600000,96737.3,96737.4,96577.4,96623.5,194.267
1735818900000,96623.5,96726.4,96623.2,96715.4,138.286
1735819200000,96715.4,96771.0,96715.4,96766.7,766.095
1735819500000,96766.7,96772.0,96655.6,96702.2,199.102
1735819800000,96702.2,96841.0,96670.0,96777.3,292.875
1735820100000,96777.3,96889.2,96754.8,96855.8,520.56
1735820400000,96855.8,96856.1,96583.6,96630.1,578.562
1735820700000,96630.1,96726.2,96610.5,96721.1,331.445
1735821000000,96721.1,96754.4,96575.2,96631.3,265.3
1735821300000,96631.3,96694.7,96602.6,96660.4,188.283
1735821600000,96660.4,96691.3,96633.6,96651.7,84.112
1735821900000,96651.7,96826.3,96651.7,96780.2,851.306
1735822200000,96780.2,96820.0,96741.1,96803.3,241.422
1735822500000,96803.3,96856.5,96803.3,96829.3,264.389
1735822800000,96829.3,96900.2,96752.8,96795.9,502.399
1735823100000,96795.9,96847.0,96764.3,96839.0,168.959
1735823400000,96839.0,96956.8,96721.2,96743.4,1475.272
1735823700000,96743.4,96860.9,96640.0,96691.9,655.854
1735824000000,96691.9,96696.8,96610.0,96680.6,225.185
1735824300000,96680.6,96808.4,96680.6,96739.0,171.904
1735824600000,96739.0,96778.5,96625.0,96668.7,375.544
1735824900000,96668.7,96735.2,96610.0,96640.6,224.509
1735825200000,96640.6,96699.9,96608.0,96642.2,237.17
1735825500000,96642.2,96650.1,96460.0,96548.9,706.867
1735825800000,96548.9,96622.2,96404.2,96426.7,557.896
1735826100000,96426.7,96447.8,96406.2,96426.0,394.192
1735826400000,96426.0,96435.1,95910.7,95979.2,2344.887
1735826700000,95979.2,96400.0,95966.9,96393.1,2003.509
1735827000000,96393.1,96400.0,96209.6,96342.1,670.571
1735827300000,96342.1,96426.7,96115.3,96167.1,614.584
1735827600000,96167.1,96331.2,96124.6,96330.1,546.023
1735827900000,96330.1,96447.8,96321.7,96447.8,465.325
1735828200000,96447.8,97400.0,96328.8,96633.6,4493.151
1735828500000,96633.6,96702.6,96252.0,96280.1,2671.499
